date,tournament,tournament_level,surface,round,winner,loser,score,best_of,winner_rank,loser_rank,minutes,tour,aces,double_faults,first_serve_pct,first_serve_points_won,second_serve_points_won,break_points_saved,break_points_converted,total_points_won
2025-08-30,US Open,Unknown,Hard,R32,Diane Parry,Marta Kostyuk,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-29,US Open,Unknown,Hard,R32,Mirra Andreeva,Taylor Townsend,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-29,US Open,Unknown,Hard,R32,Elena Rybakina,Emma Raducanu,Unknown,3,Unknown,Unknown,11:10 AM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-28,US Open,Unknown,Hard,R64,Naomi Osaka,Hailey Baptiste,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-28,US Open,Unknown,Hard,R64,Marta Kostyuk,Zeynep Sonmez,Unknown,3,Unknown,Unknown,12:40 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-28,US Open,Unknown,Hard,R64,Maria Sakkari,Anna Bondar,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-28,US Open,Unknown,Hard,R64,Amanda Anisimova,Maya Joint,Unknown,3,Unknown,Unknown,10:00 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-27,US Open,Unknown,Hard,R64,Jasmine Paolini,Iva Jovic,Unknown,3,Unknown,Unknown,7:10 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-27,US Open,Unknown,Hard,R64,Elena Rybakina,Tereza Valentova,Unknown,3,Unknown,Unknown,4:50 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-27,US Open,Unknown,Hard,R64,Caty Mcnally,Emma Navarro,Unknown,3,Unknown,Unknown,11:10 AM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-27,US Open,Unknown,Hard,R64,Anastasia Potapova,Mirra Andreeva,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-27,US Open,Unknown,Hard,R64,Anastasia Pavlyuchenkova,Victoria Azarenka,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-27,US Open,Unknown,Hard,R64 ,Emma Raducanu,Janice Tjen,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-26,US Open,Unknown,Hard,R128,Valerie Glozman,Suzan Lamens,Unknown,3,Unknown,Unknown,11:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-26,US Open,Unknown,Hard,R128,Maya Joint,Victoria Jimenez Kasintseva,Unknown,3,Unknown,Unknown,11:05 AM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-26,US Open,Unknown,Hard,R128,Amanda Anisimova,Kimberly Birrell,Unknown,3,Unknown,Unknown,2:00 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-25,US Open,Unknown,Hard,R128,Victoria Mboko,Barbora Krejcikova,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-25,US Open,Unknown,Hard,R128,Venus Williams,Karolina Muchova,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-25,US Open,Unknown,Hard,R128,Iva Jovic,Aliaksandra Sasnovich,Unknown,3,Unknown,Unknown,1:20 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-25,US Open,Unknown,Hard,R128,Emma Raducanu,Ena Shibahara,Unknown,3,Unknown,Unknown,11:00 AM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-25,US Open,Unknown,Hard,R128,Elina Svitolina,Anna Bondar,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-25,US Open,Unknown,Hard,R128,Clervie Ngounoue,Anna Kalinskaya,Unknown,3,Unknown,Unknown,1:45 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-25,US Open,Unknown,Hard,R128,Alycia Parks,Mirra Andreeva,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-24,US Open,Unknown,Hard,R128,Tereza Valentova,Lucia Bronzetti,Unknown,3,Unknown,Unknown,11:05 AM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-24,US Open,Unknown,Hard,R128,Clara Tauson,Alexandra Eala,Unknown,3,Unknown,Unknown,11:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-24,ITF Bistrita,Unknown,Clay,F,Matilde Jorge,Miriam Bianca Bulgaru,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-23,Monterrey,Unknown,Hard,F,Diana Shnaider,Ekaterina Alexandrova,Unknown,3,Unknown,Unknown,8:40 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-23,ITF Bistrita,Unknown,Clay,SF,Ylena In Albon,Miriam Bianca Bulgaru,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-22,US Open,Unknown,Hard,Q3,Aoi Ito,Janice Tjen,Unknown,3,Unknown,Unknown,11:00 AM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-22,US Open,Unknown,Hard,Q2,Darja Semenistaja,Linda Klimovicova,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-22,ITF Bistrita,Unknown,Clay,QF,Ekaterina Kazionova,Miriam Bianca Bulgaru,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-21,ITF Bistrita,Unknown,Clay,R16,Maria Sara Popa,Miriam Bianca Bulgaru,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-19,Cleveland,Unknown,Hard,R16,Eva Lys,Polina Kudermetova,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-18,Cincinnati,Unknown,Hard,F,Jasmine Paolini,Iga Swiatek,Unknown,3,Unknown,Unknown,18:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-17,Cleveland,Unknown,Hard,R32,Iva Jovic,Anastasia Potapova,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-15,Cincinnati,Unknown,Hard,QF,Iga Swiatek,Anna Kalinskaya,Unknown,3,Unknown,Unknown,11:10 AM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-15,Cincinnati,Unknown,Hard,QF,Elena Rybakina,Aryna Sabalenka,Unknown,3,Unknown,Unknown,1:10 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-14,Cincinnati,Unknown,Hard,R16,Magda Linette,Veronika Kudermetova,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-12,ITF Saskatoon,Unknown,Hard,R32,Gabriella Mikaul,Olivia Gadecki,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-12,Cincinnati,Unknown,Hard,R32,Magda Linette,Jessica Pegula,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-11,Cincinnati,Unknown,Hard,R32,Emma Raducanu,Aryna Sabalenka,Unknown,3,Unknown,Unknown,12:55 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-11,Cincinnati,Unknown,Hard,R32,Amanda Anisimova,Anna Kalinskaya,Unknown,3,Unknown,Unknown,3:15 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-10,Cincinnati,Unknown,Hard,R64,Iva Jovic,Linda Noskova,Unknown,3,Unknown,Unknown,4:40 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-10,Cincinnati,Unknown,Hard,R64,Anastasia Pavlyuchenkova,Aoi Ito,Unknown,3,Unknown,Unknown,3:10 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-09,Cincinnati,Unknown,Hard,R64,Emma Raducanu,Olga Danilovic,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-07,Montreal,Unknown,Hard,F,Naomi Osaka,Victoria Mboko,Unknown,3,Unknown,Unknown,18:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-07,Cincinnati,Unknown,Hard,R128,Peyton Stearns,Yafan Wang,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-06,Montreal,Unknown,Hard,SF,Elena Rybakina,Victoria Mboko,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-05,Montreal,Unknown,Hard,QF,Naomi Osaka,Elina Svitolina,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-05,Montreal,Unknown,Hard,QF,Clara Tauson,Madison Keys,Unknown,3,Unknown,Unknown,6:05 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-03,Montreal,Unknown,Hard,R16,Iga Swiatek,Clara Tauson,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-03,Montreal,Unknown,Hard,R16,Elina Svitolina,Amanda Anisimova,Unknown,3,Unknown,Unknown,8:25 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-02,Montreal,Unknown,Hard,R16,Coco Gauff,Victoria Mboko,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-08-01,Montreal,Unknown,Hard,R32,Amanda Anisimova,Emma Raducanu,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-31,Montreal,Unknown,Hard,R32,Victoria Mboko,Marie Bouzkova,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-31,Montreal,Unknown,Hard,R32,Mccartney Kessler,Mirra Andreeva,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-31,Montreal,Unknown,Hard,R32,Jaqueline Cristian,Elena Rybakina,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-30,Toronto,Unknown,Hard,R64,Coco Gauff,Danielle Collins,Unknown,3,Unknown,Unknown,19:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-30,Montreal,Unknown,Hard,R64,Iga Swiatek,Hanyu Guo,Unknown,3,Unknown,Unknown,14:55,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-30,Montreal,Unknown,Hard,R64,Amanda Anisimova,Lulu Sun,Unknown,3,Unknown,Unknown,8:00 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-29,Montreal,Unknown,Hard,R64,Victoria Mboko,Sofia Kenin,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-29,Montreal,Unknown,Hard,R64,Olga Danilovic,Veronika Kudermetova,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-29,Montreal,Unknown,Hard,R64,Elena Rybakina,Hailey Baptiste,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-28,Montreal,Unknown,Hard,R128,Elena Gabriela Ruse,Emma Raducanu,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-28,ITF Cordenons,Unknown,Clay,Q2,Susan Bandecchi,Aneta Laboutkova,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-27,Washington,Unknown,Hard,F,Leylah Fernandez,Anna Kalinskaya,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-27,Palermo,Unknown,Clay,F,Francesca Jones,Anouk Koevermans,Unknown,3,Unknown,Unknown,20:40,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-27,Montreal,Unknown,Hard,R128,Bianca Andreescu,Barbora Krejcikova,Unknown,3,Unknown,Unknown,19:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-27,ITF Evansville,Unknown,Hard,F,Darja Vidmanova,Caty Mcnally,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-26,Washington,Unknown,Hard,SF,Emma Raducanu,Anna Kalinskaya,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-26,ITF Evansville,Unknown,Hard,SF,Darja Vidmanova,Arianne Hartono,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-25,Washington,Unknown,Hard,QF,Clara Tauson,Anna Kalinskaya,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-23,Washington,Unknown,Hard,R16,Magda Linette,Anna Kalinskaya,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-23,Washington,Unknown,Hard,R16,Elena Rybakina,Victoria Mboko,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-23,Prague,Unknown,Hard,R16,Tereza Valentova,Rebecca Sramkova,Unknown,3,Unknown,Unknown,11:10 AM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-20,ITF Granby,Unknown,Hard,F,Talia Gibson,Fiona Crawley,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-17,ITF Granby,Unknown,Hard,R16,Darja Vidmanova,Alexandra Vagramov,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-16,ITF Nottingham,Unknown,Hard,R16,Yuriko Miyazaki,Alice Gillan,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-16,ITF Granby,Unknown,Hard,R32,Olivia Lincer,Lea Ma,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-16,ITF Granby,Unknown,Hard,R32,Haley Giavara,Katherine Sebov,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-16,Hamburg,Unknown,Clay,R32,Ekaterina Alexandrova,Eva Vedder,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-15,ITF Nottingham,Unknown,Hard,R32,Amelia Rajecki,Hephzibah Oluwadare,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-15,ITF Granby,Unknown,Hard,R32,Darja Vidmanova,Usue Maitane Arconada,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-15,ITF Granby,Unknown,Hard,R32,Clervie Ngounoue,Fiona Crawley,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-14,ITF Granby,Unknown,Hard,Q2,Haley Giavara,Raphaelle Lacasse,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-13,ITF Vitoria Gasteiz,Unknown,Hard,Q1,Madhurima Sawant,Tianmi Mi,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-12,Wimbledon Juniors,Unknown,Grass,F,Mia Pohankova,Julieta Pareja,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-12,Wimbledon,Unknown,Grass,F,Amanda Anisimova,Iga Swiatek,Unknown,3,Unknown,Unknown,4:10 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-10,Wimbledon,Unknown,Grass,SF,Iga Swiatek,Belinda Bencic,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-09,Wimbledon,Unknown,Grass,QF,Iga Swiatek,Liudmila Samsonova,Unknown,3,Unknown,Unknown,1:10 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-09,Wimbledon,Unknown,Grass,QF,Belinda Bencic,Mirra Andreeva,Unknown,3,Unknown,Unknown,1:30 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-09,ITF Aschaffenburg,Unknown,Clay,R32,Nuria Brancaccio,Angella Okutoyi,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-08,Wimbledon,Unknown,Grass,QF,Anastasia Pavlyuchenkova,Amanda Anisimova,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-08,ITF Aschaffenburg,Unknown,Clay,R32,Alevtina Ibragimova,Antonia Schmidt,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-08,ITF Aschaffenburg,Unknown,Clay,Q1,Ziva Falkner,Selina Dal,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-08,ITF Aschaffenburg,Unknown,Clay,Q1,Rasheeda Mcadoo,Sophia Ksandinov,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-07,Wimbledon,Unknown,Grass,R16,Iga Swiatek,Clara Tauson,Unknown,3,Unknown,Unknown,7:05 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-07,Wimbledon,Unknown,Grass,R16,Emma Navarro,Mirra Andreeva,Unknown,3,Unknown,Unknown,5:15 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-06,Wimbledon,Unknown,Grass,R16,Amanda Anisimova,Linda Noskova,Unknown,3,Unknown,Unknown,7:35 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-06,ITF Cary,Unknown,Hard,F,Darja Vidmanova,Monika Ekstrand,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-06,ITF Aschaffenburg,Unknown,Clay,Q1,Julia Victoria Rennert,Antonia Schmidt,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-05,Wimbledon,Unknown,Grass,R32,Hailey Baptiste,Mirra Andreeva,Unknown,3,Unknown,Unknown,1:00 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-05,Wimbledon,Unknown,Grass,R32,Danielle Collins,Iga Swiatek,Unknown,3,Unknown,Unknown,4:10 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-05,ITF Cary,Unknown,Hard,SF,Monika Ekstrand,Cadence Brace,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-04,Wimbledon,Unknown,Grass,R32,Aryna Sabalenka,Emma Raducanu,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-03,Wimbledon,Unknown,Grass,R64,Mirra Andreeva,Lucia Bronzetti,Unknown,3,Unknown,Unknown,1:00 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-03,Wimbledon,Unknown,Grass,R64,Iga Swiatek,Caty Mcnally,Unknown,3,Unknown,Unknown,3:55 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-03,Wimbledon,Unknown,Grass,R64,Anna Kalinskaya,Clara Tauson,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-01,Wimbledon,Unknown,Grass,R128,Mayar Sherif,Mirra Andreeva,Unknown,3,Unknown,Unknown,3:50 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-01,Wimbledon,Unknown,Grass,R128,Iva Jovic,Suzan Lamens,Unknown,3,Unknown,Unknown,11:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-01,Wimbledon,Unknown,Grass,R128,Iga Swiatek,Polina Kudermetova,Unknown,3,Unknown,Unknown,3:20 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-01,Wimbledon,Unknown,Grass,R128,Emma Navarro,Petra Kvitova,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-07-01,Wimbledon,Unknown,Grass,R128,Elena Rybakina,Elina Avanesyan,Unknown,3,Unknown,Unknown,6:55 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-06-30,Wimbledon,Unknown,Grass,R128,Jasmine Paolini,Anastasija Sevastova,Unknown,3,Unknown,Unknown,5:50 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-06-30,Wimbledon,Unknown,Grass,R128,Elina Svitolina,Anna Bondar,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-06-30,ITF Cary,Unknown,Hard,Q1,Sahaja Yamalapalli,Theadora Rabman,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-06-29,ITF Palma Del Rio,Unknown,Hard,F,Clervie Ngounoue,Eva Vedder,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-06-28,ITF Palma Del Rio,Unknown,Hard,SF,Francisca Jorge,Eva Vedder,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-06-28,Bad Homburg,Unknown,Grass,F,Iga Swiatek,Jessica Pegula,Unknown,3,Unknown,Unknown,1:45 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-06-27,ITF Palma Del Rio,Unknown,Hard,QF,Clervie Ngounoue,Anastasia Kulikova,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-06-27,Bad Homburg,Unknown,Grass,SF,Jasmine Paolini,Iga Swiatek,Unknown,3,Unknown,Unknown,1:25 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-06-26,Bad Homburg,Unknown,Grass,QF,Linda Noskova,Mirra Andreeva,Unknown,3,Unknown,Unknown,7:45 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-06-26,Bad Homburg,Unknown,Grass,QF,Ekaterina Alexandrova,Iga Swiatek,Unknown,3,Unknown,Unknown,1:30 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-06-25,ITF Palma Del Rio,Unknown,Hard,R32,Zarina Diyas,Matilde Jorge,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-06-25,Bad Homburg,Unknown,Grass,R16,Clara Tauson,Mirra Andreeva,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-06-24,Wimbledon,Unknown,Grass,Q1,Iva Jovic,Linda Klimovicova,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025-06-24,ITF Palma Del Rio,Unknown,Hard,R32,Yasmine Mansouri,Lian Tran,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
